PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Abril 2024 - 11 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ6078 MEDSENIOR PORTO ALEGRE - RS,31466949001420,"R$27.135,30",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,RS
CJ6080 CENTRO DE QUIMIOTERAPIA ONCOCLINICAS - PORTO ALEGRE - RS,95179461000422,"R$550.086,55",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6088 ONCOCLINICAS CLION RIO VERMELHO - SALVADOR - BA,41980319001341,"R$476.932,39",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,BA
CJ6093 ONCOCLINICAS DO BRASIL SERVICOS MEDICOS AGIO CONTAGEM - MG,12104241004742,"R$71.490,73",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ6097 ONCOCLINICA CANOAS - RS,08968057000190,"R$17.287,24",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6122 CANCER CENTER ONCOCLINICAS BELO HORIZONTE - MG,12104241000593,"R$195.905,60",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ6128 COT - CENTRO ONCOLOGICO DO TRIANGULO - UBERLANDIA - MG,02732168000117,"R$104.195,04",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ6146 MEDSENIOR ÁGUAS CLARAS - BRASILIA - DF,31466949004364,"R$97.738,88",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ6150 HOSP-PHARMA MANIPULACAO E SUPRIMENTOS - PORTO ALEGRE - RS,00610681000703,"R$53.281,60",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RS
CJ6151 GABINETE DO MINISTRO - BRASILIA - DF,00394544000185,"R$450.565,30",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ6153 QUIMION DISTRIBUIDORA FARMACEUTICA - LONDRINA - PR,74093675000169,"R$5.005,44",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ6154 QUINTA DUARTE SERVICOS MEDICOS - SANTO ANDRE - SP,56025003000134,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6158 UNIDADE ASSISTENCIAL UNIMED ARARUAMA - RJ,00111826000802,"R$20.720,00",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,RJ
CJ6164 GINENUTRO - SAO PAULO - SP,34396886000156,"R$15.399,65",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6171 UNIFARMA - CRICIUMA - SC,18015639000106,"R$1.410,74",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ6173 BRAVACINAS - CLINICA DE VACINACAO - ITAJAI - SC,08885789000117,"R$659,85",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ6176 INSUMA - RIBEIRAO PRETO - SP,07628379000128,"R$137.583,17",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6178 PMPA - PORTO ALEGRE - RS,92963560000160,"R$20.804,70",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RS
CJ6184 MINISTERIO DA SAUDE - BRASILIA - DF,00394544000851,"R$54.714,03",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ6187 INSTITUTO PECANHA SAUDE E BEM ESTAR - GUARULHOS - SP,54330254000105,"R$810,19",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6191 IGESP - SAO PAULO - SP,61442190000191,"R$4.787,20",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6192 HOSPITAL HELIOPOLIS - UGA I - SAO PAULO - SP,60765823011093,"R$119.456,68",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6193 INSUMA - BRASILIA - DF,21866592000107,"R$147.723,63",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,DF
CJ6194 CLINICASSI JOINVILLE - SC,33719485003819,"R$68.331,52",BHEATRIZ M BRAND BAPTISTA,7 779 CAIO LEME DE SOUZA TIROTI,SC
CJ6199 CLINICA VILA JARDIM - SAO PAULO - SP,52479061000187,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6204 HOSPITAL CASSEMS - DOURADOS - MS,04311093000398,"R$2.625,07",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ6205 CASA HUMANNA SERVICOS DE SAUDE - JUNDIAI - SP,22705665000133,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6208 INSTITUTO BRAVORA - ERECHIM - RS,05472963000101,"R$1.942,20",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6214 IMUNE CLINICA - DIVINOPOLIS - MG,33628070000148,"R$5.130,40",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ6223 LE CORPS - SAO LUIS - MA,11852204000177,"R$7.946,40",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MA
CJ6225 FUNDACAO SAUDE DO ESTADO DO RIO DE JANEIRO - RJ,10834118000179,"R$167.936,35",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ6228 CISMARPA - POCOS DE CALDAS - MG,01990521000104,"R$7.590,35",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ6234 FUNDO MUNICIPAL DE SAUDE - ANGRA DOS REIS - RJ,39157029000117,"R$24.805,33",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ6236 HOSPITAL POLICLINICA CASCAVEL - PR,76081892000164,"R$1.233,78",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ6237 HOSPITAL CASSEMS UNIDADE DE CAMPO GRANDE - MS,04311093001440,"R$7.629,11",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ991 UNIMED DE TUPA - SP,56762172000157,"R$305.883,52",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ999 AMPLA DROGARIA ESPECIALIZADA - BRASILIA - DF,21160110000190,"R$49.494,61",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,DF
232 ASTRAZENECA DO BRASIL LTDA.,60318797000100,"R$12.552.684,18",,,RJ
Total,,"R$681.533.735,84",,,
